Card  62: 91 20 88  6 48 82 11 10 95 40 |  6 88 60 44 89 18 81 68 58 71 76 20 85 40 11 59 10 92 82 66 91 54 48 95 30
Card  63: 44 80 81 49 32 24 40 41 77 94 | 56 54 99 69 58 10 49 74 11 21 68 16 87 98  1 84 83 81 78 41 76 60 63 13 22
Card  64: 81 32 24 86 14 28 10 21 92 70 | 74 87 58 24 96 12 92 14 33 68 76 99 85 70 69 19 13  3 94 21 48 97 32  1 20
Card  65: 18 20 67 41 90 98 61 52 11 42 | 89 90 34 87 57 88  6 62 96 13 28 11 61 40 77 67  2 66 81 36 42 18 91 52 56
Card  66: 26 28 58 35 42 73 29 23 77 95 | 84 98 34 95 15 63 36 92 48 28 35 83 39 93 16  6 23 81 59 42 52 62 57 22 70
Card  67: 22 63 17 14 53 95 13 20 40 16 | 60 31 90 27 49 86 32 95 87 65 74 98 43 33 67 28 61 63 17 82  9 50 21 75 85
Card  68: 93 69 87 27 83  7 73 81 88 14 | 81 97 83 73 87  1 10 55 88 41 14 26 56 63 44 71 27  7 64 69 37 11 42 93 61
Card  69: 15 42 34 80 13 97 21 26 20 65 | 16 28 38 12 43 56 11  4 79 39 93 40  8 34 23 19 53 67 29 77 68 27 30 94 46
Card  70: 18  7 31 15 28  1 78 41 58 48 | 42 56 25  1 92 97 84 63 26 95 12 50 53 48 14 78 13 28 22 37 71 77 91 41 38
Card  71:  5 70 37 60 66 16 81 11 47 43 | 38  1 83  8 75 23 70 60 11 39  4 81 74 14 79 53 51 13 32 78 58 66 24 80 92
Card  72: 40 51 21 14 88 48 31 20 39 76 |  5 19 68 18 92 35 77 32 86 84 37 42 28 13 78 71 75 98 87 29 94 16 30 67 89
Card  73: 47 29 76 34 14 96 15 43 69 74 | 83 61 59 89 11 60 98 28 22  6 66 53 71 13 68 67 58 56 46 96 76 50 20 33 97
Card  74: 96 21 62 93 84 51 60 98 28 35 | 21  8 57 98 63 93 78 12 56 43 24 33 11 26 54  4  3 47 17 96 66 64 81 85 16
Card  75: 55 16 42 20 26 84 76 39 29 51 | 64 30 44  8 58 22 78 39 40 15 38 54 85 20 57 82  4 67 86 72 37 51 96 16 18
Card  76: 46 64 22 56 81 45 68 54 14 24 | 36 29 56 79 48 60 46 12 23 24  7 94 93 30 50 43 83 68 62 63 90 70 72 74 39
Card  77: 27 51 60 83 18 46 10 23 57 44 |  1  9 39 85 30 36  8 46 84 22 69 29 81 50  2 78 73 74 95 34 77 70  5 20 12
Card  78: 84 85 50 14 34  1 25 10 54 15 | 17 39 78 70 29 33 49 32 55 76 50 93 72 73 12 56 24 61 90  8 69 58 98 86 96
Card  79: 91 20 66 77 51 88 69 81 79 30 | 90 45 13 85 78 55 86 76 65 34 59 22 37 99 49 94 60 54 46 17 84 28 61 44 74
Card  80:  4  9 37 77 89 91 29 31 62 57 | 69  6 94 11 58 93 26  3 55 43 53 32 86 20 65 21 68 81 56 15  1 72 27 71 23
Card  81: 26 19 49 67 15 54 44 27 25 64 | 71 44 75 54 64 48 22 27 30 28 72 77 67 65 15 23  7 19 85 89 42 49 26 25 16
Card  82: 78 13 96 18 46 74 53 16 73 33 | 37 96 16 58 35 13 83 73 61  4 69 92 65 11 75 53 23 49 12 22 79 33 78 74 98
Card  83: 93 82 29  5 95 96 57 16 94 67 | 39 29 16 81 94 95  5 77 32 48 67  6 19  2 96 24 53 82 65 57 93 51 44 49 58
Card  84:  7 48 34 66  4 31 74 99 33 96 | 96 58 25 36 28 24 30 35 42 20 13 97 60 85  1 53 52 26 48 70 14 99 75  8  5
Card  85:  6 44 69 84 80 37 35 82 90 30 | 84 91 57 69 27 82 16 71 30 53 18 80 13  9 35  6 20  4 44 11 37 73 90 41 12
Card  86:  4 75 26 24 90 91 69 77 29 60 |  5 72 80 64  4 73 29 13 90 37  3 26 59 77  7 84 60 81 69 46 99 24 35 75 91
Card  87: 70 57 68  5 86 89 95 31 87 83 | 17  9 47 62 86 53 82 74 46 31 67 64 14 70 98 57 71 95 30 25 28 68 89 84 59
Card  88: 51 56 93 33 14 71 37 77  2 58 |  2  8 18 63 35  7 99 93 39 73 25 77 58 83 14 51 27 56 33 40 24 37 80 71 72
Card  89: 86 49 19 13 54 47 56 26 81 52 | 48 40 43 63 35 85 98 86 22 55 26 46 17 19 68 34 56 13 64 27 72 47 49 54 24
Card  90: 60 81  8 65 64 32 28 87 18  6 |  2 64 62 81  3 28 38  9 96  8 45 40 42 83 65 32 87  6 60  4 50 36 33 68 18
Card  91: 75 42 51  6 29 41 94 61 55 22 | 68 95 31 64 41 37 22 76  6 81 51 75 67 79 33 70 94 55 58 56 42 61 29 15 13
Card  92: 34  7  3 23 79 80 98 40 88 48 | 90 88 94 61 31 59 23 47 81 85 86 48 63 35 73 52 79 70 20  1 97 28 51 75 42
Card  93: 76 61 71 49 23 84 64 10 82 73 | 23 45 76 31 93 10 84 49 68 62 28 72 20 38 82 13 25 81 60 19  9  7 34 21 89
Card  94: 76 15 19 25 37 72 78 80 62 57 | 13 19 98 73 48 37 92 68 44 93 90 72 21 60 76 80 23 57 25 20 15 78 89 62 51
Card  95: 20 96 12 88 73 61 75 18  5 17 | 22  1 64 19  3 42 63 80 84 35 43 89 51 94 54 28 32 70 31 56  4 59 79 30  7
Card  96: 97 67 10 32 57 41 94 26 74 43 | 67 32 18 55 93 61 21 29 69 83 39 92 58 23 41 59 87 30 50 25 10 94 52 71 43
Card  97: 18 90  8 91 82 70 88 76 32 45 | 58 78 45 86 23 72 85 30 17 27 93 43 25 79 57 11 71 33 44 89 13 46  3 26 48
Card  98: 99 17 45 67 83 78 76 93  5 52 | 32 23 76 40 96 56 26  9 29 63  1 33 15 75 85  5 82 70 99 30 41 58 16 42 86
Card  99: 81 50 99 31 96 61 90  8 36 89 | 22 75  6 93  9 11 88 53 47 44 59 64 35 69 29 46  3 15 91 92 30 67 45 26 56
Card 100: 14 92 52 90 63 31 25 23 47 75 | 92 52 39 94 90 66 36 68 35 63  3  5 75 86 50 30 48  2 34 64 45 17 95 53 93
Card 101: 17 15 32 41 78 12 24 52 34 20 | 36 55 92 11 62 40 16 53 21 56 78 71 31 42 85  6 45 46 57 69 12 49 65 94 20
Card 102: 95 72 92 52 48  6 12 90 89 11 | 78 79 33 36 18 60 54 35 48 47 44 29 70 91 59 99 72 22 88 75 83 20 68 15  2
Card 103: 26 92 77 86 75 71 40 99 18 42 | 70 85 45 30 69 51 62  5 72 35 23 48 12  2 31  6 57  9 43 65 55 34 74 64 82
Card 104: 58 47 91 85  1 98 77 97 11 59 | 41 60 46  2 62 94 30 17 48 38 65 58 61 45  7 81 14 33 13 66 49 36 35 83 16
Card 105: 52 94 29 51 24 72 81 38 22 98 | 89 25  2 20 19 87 35 31 27 63 58 93 79 74 42 73  6 70 45 56 68 10 23 71  4
Card 106: 53 31 52 12 77 13 57 75 83 33 | 32 21 47 79 18 85 20 31  1 81 17 57 99 36 11 68 29 15 83 38 72 13 10 44 45
Card 107: 10 29 45 39 88 11 84 46 33 50 | 33 49 53 88 29 25 93 69  3 58  7 39 10 44 46 71 11 87 50 65 81 84  4 45 98
Card 108: 36 89 17 61 91 20 40  8 82 47 | 45  3 43 62  8 57 20 30 40 99 61 36 38 82 16 90 17 87  9 89 91 47 66 86 68
Card 109:  8 13 16 10 53 17 67 40 36 84 |  8 19 31 95 42 34  1 83 91 94 12 18 14 65 11 74 63 81 54 22 41 33 97  4 15
Card 110: 55 85 53 30 52 59 96 36 33 21 | 30 96 65 49 85  9 55 78 90 37 68 59 48 51 21 14 50 67 10 52 33 36 70 57 53
Card 111: 40 29 81 28 52 78  5 33 87 77 | 45 50 80 64 55 81 77 54 92 29 93  3 21 84 78 65 40 34 98 43 13  5 94 33 18
Card 112: 91 31 32 89 65 14 81 46 80 17 | 51 89 58 46 80 29 50 14 91 66 57 98 31 82 39 17 99 81 13 55 43 32 77 18 65
Card 113: 64  3 12 40 34 93 80 96 45 88 | 36 64 17 44 61 80 34 12 28 42 98 77 66 40 45 96 19 93  3 48 10 25 88 22 30
Card 114: 36 43 48 47 24  7 71 13 72 75 | 48 60 50 52 64 85 45 68  8 55 62 91 71 97 98 24 70 20 43 80 76  7 18 96  1
Card 115: 64 82 48 63 66 62 79 40 51 17 | 28 52 96 36 84 33 68 92 98 18 37 26 21 16 82  4 43  6  9 79 30 75 42 77 91
Card 116: 84 70 36 38 87 33 64 45  8 91 | 94 74 91 84 60 36 10 33 45 55 37 62 90 31 19 44 25  8 78 38 87 18 64 70 20
Card 117: 10 92 76 54 73 71 68 49 53 27 | 60 92 53 82  6 49 67 27  5 61  4 90 68 73 10 75 76 54 17 71 95 50 37 87 84
Card 118: 10 68 81 55  1 91 64 75 92 39 | 76 94  8 44 86  7 78 15 41 25  4 51 66 53 36 14 59 69 74  5 88 33 45 83 17
Card 119: 35 23 45 13  9 14 94  6 12 41 |  6 16 52 24 84 17 92 79 14 38 11 32 54 83 63 43 74 64 45 94 68 67 66 78 10
Card 120: 68 33 17  3 24 21 79 44 84  6 | 85 10  6  5 52 32 45 46  8 24 86  2 29 27 12 11 40 69 64 21 13 68 33 93 63
Card 121: 77 42 71 14 17 27  4 75 45  8 | 80 77 32 94  3 25 64 63 72 49 42 38 35 36 93 26 67 89 17 66 12 92 96 65 90
Card 122: 94 91  9 21 25 86 37 13 93 96 | 41 14 54 30 68 50 12  6 76 91  8 95  3 53  5  2 98 56 90 38 21 39 20 45 16
Card 123: 49 59 88 74 16 29 83 17 60 47 | 92  9 95 48 86 89 56  7 83 16 97 78 23 65 62 30 28 29 17  6 59 96 37 88 49
Card 124: 68 64 89 27 10 36 12 38 87 46 | 35 12 29 70 80 69 18 38 31 97 53 33 56 66 36 73 58 60 44 61 94 63  2 22 17
Card 125: 77 92 88 57  3 61 54 44 15 22 | 30 37  2 15 24 49 19 86 62 70 60 88 79 11  1 98 71 55 14 48 51 35 23 16 96
Card 126: 76 29 81 69 87 79 10 49 62 31 | 95 22 29 33 69 91 46 40 78 92 34 52 65 98 99 28  2 35 73 86  4 94 31 25 88
Card 127:  1 99 64 88 36 28 92 32 63  9 | 54 71 17 24 48 47 99 74 64 39 88 35 79 80 84  2 33 20 16 27 59 37  6 97 55
Card 128: 52 58 71 21 38 88 83 79 39 10 | 31 43 84 97 85 48 50 17 82 22 18 75 24 36  5 23 63 95 94 87 91  8 37  7 54
Card 129: 10 54 52  8 38 60 47 73 42 33 | 89 74 88 23 66 70 92 16 36 65 78 41 49 99 53  5 57 11 29 98 56 44 97 64 35
Card 130: 35 26 36 87 14 85 88 54  5 53 | 73 42 64 66 27 59 98  8 68 70 47 67 81 25 40 93 91  6 77 20 99 31 50 43 61
Card 131: 91  7 42 28 60 68 25 80 57 93 | 29 34 10 71 68 30  7 22 28 91 21 49 23 93 60 20 57 80 78 25 13 42 84 17 43
Card 132: 36 98 95 88 82 61 75 30 43 54 | 44 64 42 70 77 99 84 80 59 53 37 18 26 56 97 33 31 50 15 41 52 58 63 93 65
Card 133: 83 91 98 86 39 72 13 19 42 73 | 26 42 36  4  8 84 38 12 95 48 55 37 91 25 81 32 50 14 21 33 77 92 59  2 97
Card 134:  1 13 47 70 17 85 19 63 38 92 | 59 99 23 55 72 92 44 40 53 68 88 14 69 65 35 32 28 79 75 74 34 27 87 77 47
Card 135: 22 93 70 76 73 17 69 24 74 61 |  5 29 39 92 65 69 79 57 66 23 46 22 77  7 93 73 24 38 95  6 97 43 76 42 31
Card 136: 23  4 75 77 41 61 88 73 50 82 | 59 73 86 29 27 58 82  2 69 84  4 34 49 12  6 80 46 19  7 92 72 88 38 39 63
Card 137: 48 73 51  4 52 69 74 67 65 81 | 76 28  5 72 91 18 27 83 47 67 21 11 34 62 14 90 13 49 85 74 66 58 65  4 78
Card 138: 55 32 80 57 86 78 54 90 97 41 | 30 14 80 39 32 55 54 11 82 87 68  2 99  3 47 78 40 69  5 77 53 50 56 86 74
Card 139: 29 52 70 64 28 93 18 55 36 88 | 88 49 38 44 56 59 25 16 20 36 75 14 62 84  6 71 86 63 91 10 57 67 98 85 52
Card 140: 65 34 63 69 67 18 50 40 49 82 | 40 21 18 65 87 49 15 32  3 82 95 41  4 42 29 93 88 57 56 62 12 68  2 27 67
Card 141:  8 82 31 30  9 54 80 98 17 42 | 26  8  5 36 70 86 66 59 50 13 15  9 68  3 39 77 92  2 96 61 48 84 83 82 32
Card 142: 72  5 32 33 45 44 21  3  2 27 | 22 24 30 55  9 81 56 72 97 76 92 10 19 98 63 57 88  7 18 32  5 61 29 49 12
Card 143: 58 47 61 98 96 94 85 76 73 52 | 44 70 20 86 62 68 22 78 28 32 73 12 72 88 69 59 24 56 60  6 35 49 91 58 83
Card 144: 17 14 55 39 13 61 42 84 57 52 | 69 43 76  8 83 92 38 36 91  2 24 74 10  9  7 45 79 23 89 34 28 31 40 18 37
Card 145: 55 36  9 53 67 98 95 11 45  1 | 37 27 61 31 70 54 19 34 81 89 76 17 25 66  4 56 49 13 35 32 96  5 26  2 68
Card 146: 91  9 31 61 30 48 11 81 37 42 | 60 99  4 49 50  5 90 32  6 58 18 63 45 25 82 74 96 35 43 69 14 62 46 15 41
Card 147: 86 99 81 30 94 65 52 77 17 26 | 40 17 34 85 77 86 65  7 93 33  4 42 48 75 94 81 99 52 56 26 15 23 35 60 30
Card 148: 96 30 61 70 40 69 55 19 13 11 | 94  7 48 88 43 69 62 29 38 30 31 56 50 58 81 52 46 55 97  3 40  1 33 18 23
Card 149: 45 36 22 56 75 66 27 73  9 71 | 38 11 75 36 64 69 14 77 84 40 15 73 76 35 19 86 93 95 32  8 78  9 66 49 48
Card 150: 81 99 76 52 43 11 72 20  8 24 |  9 49 45 72 81 25 55 76 77 99 95 12  8 24 74 20 11 16 52 43 51 21 46 14 13
Card 151: 85 27 15 60 95 55 48  2 94  3 | 45 73 81 78 57 79  3 27 92 71 94 56 83 60 74  1 15 43 42 23 85  2 95 58 84
Card 152: 70 52  7 99  4  8 85 74 56 12 | 44 79 62 12  4 99 74  2 85 52  9 70 58 55 54 56 95  8 13 64  7 75 63 22 82
Card 153: 31  8 18 89 88 79 35 59 76 41 | 47 71 86 22 60 76 42 34 35  3 52 68 92 58 91 89 33  8 88 59  1 18 31 41 79
Card 154: 68  9 55 95 61 25 59 32 40 58 | 12 29  2 34 23 94 72 78 66 48 64  5 52 96 20 91 57 92 85 37 87 75 73 90 43
Card 155: 33 70 62 54 30 96 26  3 95 86 | 59 28  6 57 49 78 27 90 13 10 58 82 17 50 73 38 15 74 25 91 60 32 96 55 80
Card 156: 80  8 47 81 20 82 38 54 30 22 | 51 97 20 38 49 45 22 17 39 64 35 54 81 80 28 90 68 30 47 86 41 53 42 34  8
Card 157: 11 62 36 43 32 20 96 27 21  4 | 69 25 22 37 83 29 62 20 78 13 46 51  9 98 60 21 96 53 43  3 33 63 84 32 77
Card 158: 75 49 89 67 22  1 92 73 60 41 | 62 49  7 96 60 22 75 13  1 21 29 64 41 71 83 58 12 34 57 52 19 76 67 40  3
Card 159: 67 64 27 71 93 18 11 49 56 76 | 14 82 35 60 67 64 27 50 72 85 24 49 47 68 40 87 84 78 93 16 36 73 51 70 91
Card 160: 74 20 49 81 99 35 53 68 50 88 | 32 76 60 21 93 45 11 44  9 23 34 30 57 51 18 88 14 81 75 99 52 19 73 72 12
Card 161: 31  6 20 34  1 25 35 86 54 83 | 10 16 63 35  6 92 14 90 94 83 71 46 85 54 49 21 37 76 58 75 84 22 86 57 43
Card 162: 71  2 91 45 18 67 32 35 70  4 | 80 33 18 86 13 25 41 28  1 74  5 51 63 27  7 77 43 40 66 60 30 52 55 45 96
Card 163: 56 80  7 96 74 20 25 91 42 15 | 13  7 87 92  8 85 17 20 60 62 27 50 51 58 59 21 74 99 12 18 32 64  6 71 75
Card 164:  4 62 31 56 10 21 45 51 59 28 | 21 74 82 81 59 55 37 88 56 11 22 63 31 99 86 26  5 16 57 83 24 97  1 42 60
Card 165: 94 10 52 85 46 27 60 31 82 72 | 36 85 26  9 51 41 49 87 66 70 76 32 16 46 62 88 27 44 84 34 78  4 65 81 10
Card 166:  8 14 12 94 28 37 96 13 36 70 | 67 69 85 45 29 71  7 26 97 91 11 48 65 22 12 81 60 34 77 25 80 10 38 24  8
Card 167: 16  2 11 60 29 32 85 84 18 37 | 72 73 99 87 80 49 68  2 25 19 44 51 45 78 24 10 82 92 28 50 36 58  5 11 33
Card 168: 88 20 78 53 45 93 64 86 62  7 | 55 16 24 32 82  9  1 91 81 34 94 61 89 76 40 58 88  2 23 25 49 44 83 42 21
Card 169: 30 43 68 19 84 46 34 79 83 40 | 75 12 72 24 86 81  2 96 41 69  8  7 98 20 16 38 77 44 32 17 73 51 35 76 27
Card 170: 36 65 99 63 11 80 98 57  2 75 | 63 44 48 60 89 80 16 30 82 85 69  5 98 36 47 43 37 78 75  7  2 79 40 55 90
Card 171: 41 22 51 44 98 50 68 64 39 18 | 29 39 55 97 42 28 81 76 98 49 93 51 20  2 18 44 50 90 22 64 45 41 94 68 60
Card 172: 45 51 90 61 87 12 43 42 26 30 | 30 22 90 14  5  8 42 43 61 87 50 29 34 26 53 93 95  1 51 58 91 45 18 12 78
Card 173: 95 73 34 88  4 83 91 10  1 20 | 45 30 58 70 65 47 74 99 25 32  6  3 94 97 76 11 50 21 36 18 38  7 55 60 95
Card 174: 12 23 97  6 85 48 73  1 78 46 | 78 39 29 27  6 73 46 22 75 95 42 12 23 93 89 85 20  1 97 72 48 58 24 70 91
Card 175: 88 37 59 56 86 58 64 51 35 47 | 93 82 64 79 88 28 51 13 23 59 71 47 37 83 70 25 35 86 58 56 61 67 78 62 50
Card 176: 86 97 60 68 91 83 55 56 75 16 | 68 10 99 70 61 43 50  6 59 75  4 97 34 91 44 71 67 93 69 38 73 48 33 17 83
Card 177: 41 33 14 32 99 37 64 21 36 56 | 41 14 24 64 74 43 99 36 33 89 17 71 49 21 37 57 32 85 72 47  8 20  5 28 56
Card 178: 99 62 41 81 76 89 17 83 43 40 | 44 38 51 82 98 49 65 85 20 17 72  5 28 96 97 46 10  4 34  7 55 15 47 29 36
Card 179: 67 25 97 77 59 39 10 51 95 48 | 98 93 29 51 97 84 95 50 67 59 10 39 44 20 48 60 25 96 12 89 21 77 52 76 47
